2021526222215,1,20.30,20.10,20.60,2,51.00,49.00,36.00
2021526222216,1,20.30,20.10,20.60,2,51.00,49.00,36.00
2021526222217,1,20.30,20.10,20.60,2,51.00,50.00,35.00
2021526222218,1,20.30,20.10,20.60,2,51.00,50.00,35.00
2021526222219,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222220,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222222,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222223,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222224,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222225,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222226,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222227,1,20.20,20.00,20.60,2,51.00,49.00,36.00
2021526222228,1,20.20,20.00,20.60,2,51.00,50.00,36.00
2021526222229,1,20.20,20.00,20.60,2,51.00,50.00,36.00
2021526222230,1,20.20,20.00,20.60,2,51.00,50.00,36.00
2021526222231,1,20.20,20.00,20.60,2,51.00,50.00,36.00
2021526222232,1,20.20,20.00,20.60,2,51.00,50.00,36.00
2021526222233,1,20.20,20.00,20.60,2,51.00,50.00,36.00
2021526222234,1,20.10,20.00,20.60,2,52.00,50.00,37.00
2021526222235,1,20.10,20.00,20.60,2,52.00,50.00,37.00
2021526222236,1,20.20,20.00,20.60,2,52.00,51.00,37.00
2021526222237,1,20.20,20.00,20.60,2,52.00,51.00,37.00
2021526222238,1,20.10,20.00,20.60,2,52.00,52.00,38.00
2021526222239,1,20.10,20.00,20.60,2,52.00,52.00,38.00
2021526222240,1,20.10,19.90,20.60,2,52.00,52.00,37.00
2021526222241,1,20.10,19.90,20.60,2,52.00,52.00,37.00
2021526222242,1,20.10,20.00,20.60,2,52.00,51.00,38.00
2021526222243,1,20.10,20.00,20.60,2,52.00,51.00,38.00
2021526222244,1,20.20,20.00,20.60,2,52.00,51.00,37.00
2021526222245,1,20.20,20.00,20.60,2,52.00,51.00,37.00
2021526222246,1,20.10,20.00,20.60,2,52.00,51.00,37.00
2021526222247,1,20.10,20.00,20.60,2,52.00,51.00,37.00
2021526222248,1,20.10,19.90,20.60,2,51.00,50.00,36.00
2021526222249,1,20.10,19.90,20.60,2,51.00,50.00,36.00
2021526222251,1,20.10,20.00,20.60,2,52.00,50.00,37.00
2021526222252,1,20.10,20.00,20.60,2,52.00,50.00,37.00
2021526222253,1,20.10,20.00,20.60,2,52.00,51.00,37.00
2021526222254,1,20.10,20.00,20.60,2,52.00,51.00,37.00
2021526222255,1,20.10,20.00,20.60,2,51.00,50.00,37.00
2021526222256,1,20.10,20.00,20.60,2,51.00,50.00,37.00
2021526222257,1,20.10,20.00,20.60,2,51.00,50.00,37.00
2021526222258,1,20.10,20.00,20.60,2,51.00,50.00,37.00
2021526222259,1,20.10,20.00,20.70,2,51.00,50.00,36.00
202152622230,1,20.10,20.00,20.70,2,51.00,50.00,36.00
202152622231,1,20.10,20.00,20.70,2,51.00,50.00,36.00
202152622232,1,20.10,20.00,20.70,2,51.00,50.00,36.00
202152622233,1,20.10,20.00,20.60,2,51.00,49.00,36.00
202152622234,1,20.10,20.00,20.60,2,51.00,49.00,36.00
202152622235,1,20.10,20.00,20.60,2,51.00,49.00,35.00
202152622236,1,20.10,20.00,20.60,2,51.00,49.00,35.00
202152622237,1,20.10,20.00,20.60,2,51.00,49.00,35.00
202152622238,1,20.10,20.00,20.60,2,51.00,49.00,35.00
202152622239,1,20.10,20.00,20.60,2,51.00,49.00,35.00
2021526222310,1,20.10,20.00,20.60,2,51.00,49.00,35.00
2021526222311,1,20.10,20.00,20.60,2,51.00,49.00,35.00
2021526222312,1,20.10,20.00,20.60,2,51.00,49.00,35.00
2021526222313,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222314,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222315,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222316,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222317,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222318,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222320,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222321,1,20.10,19.90,20.60,2,51.00,49.00,35.00
2021526222322,1,20.10,19.90,20.60,2,51.00,49.00,35.00
